time,msg.id,msg.len,data
1711063162402,4A,8,501C50501C4F1C50
1711063162412,4B,8,1C1C1C511CFF1CFF
1711063163000,3FF,8,7BC0FC6500000000
1711063163140,4A,8,511C50511C4F1C51
1711063163155,4B,8,1C1C1C511CFF1CFF
1711063164000,4A,8,501C50511C4F1C51
1711063164010,4B,8,1C1C1C511CFE1CFE
1711063164122,3FF,8,7CC0FC6500000000
1711063164738,4A,8,501C50501C4F1C50
1711063164748,4B,8,1C1C1C511CFF1CFF
1711063165000,3FF,8,7DC0FC6500000000
1711063165354,4A,8,501C50501C4F1C50
1711063165364,4B,8,1C1C1C511CFF1CFF
1711063166000,3FF,8,7EC0FC6500000000
1711063166091,4A,8,511C50511C4F1C51
1711063166105,4B,8,1C1C1C511CFF1CFF
1711063167000,4A,8,501C50511C4F1C51
1711063167010,4B,8,1C1C1C511CFF1CFF
1711063167171,3FF,8,7FC0FC6500000000
1711063167738,4A,8,501C51501C4F1C51
1711063167748,4B,8,1C1C1C511CFF1CFF
1711063168000,3FF,8,80C0FC6500000000
1711063168305,4A,8,511C50501C4F1C51
1711063168315,4B,8,1C1C1C511CFF1CFF
1711063169000,3FF,8,81C0FC6500000000
1711063169043,4A,8,511C50501C4F1C51
1711063169058,4B,8,1C1C1C511CFF1CFF
1711063170000,4A,8,511C50501C4F1C51
1711063170010,4B,8,1C1C1C511CFF1CFF
1711063170220,3FF,8,82C0FC6500000000
1711063170738,4A,8,511C50511C4F1C51
1711063170748,4B,8,1C1C1C511CFF1CFF
1711063171000,3FF,8,83C0FC6500000000
1711063171256,4A,8,501C50501C4F1C50
1711063171266,4B,8,1C1C1C511CFF1CFF
1711063172000,4A,8,511C50501C4F1C51
1711063172011,3FF,8,84C0FC6500000000
1711063172012,4B,8,1C1C1C511CFF1CFF
1711063172737,4A,8,511C50501C4F1C51
1711063173000,4B,8,1C1C1C511CFE1CFE
1711063173258,3FF,8,85C0FC6500000000
1711063173727,4A,8,501C50501C4F1C50
1711063173737,4B,8,1C1C1C511CFF1CFF
1711063174000,3FF,8,86C0FC6500000000
1711063174207,4A,8,501C50501C4F1C50
1711063174217,4B,8,1C1C1C511CFF1CFF
