Sweep #,Time,Chan101,Chan102,Chan103,Chan104,Chan105,Chan106
1853,14:02.6,1.53687976,52.982896,52.9482204,52.8442709,52.8503833,56.275278
1854,14:12.6,1.53648882,53.0331704,52.9828806,52.8742537,52.8951628,56.224464
1855,14:22.6,1.53611911,53.0474304,53.0294564,52.9136367,52.9279304,56.2113936
1856,14:32.6,1.53577809,53.0965298,53.0565846,52.9564461,52.971341,56.2019849
1857,14:42.6,1.53543301,53.1286924,53.0794092,52.9916611,53.0046176,56.1766575
1858,14:52.6,1.53506076,53.1615893,53.1204229,53.0298315,53.0391378,56.0765494
1859,15:02.6,1.53476538,53.1721394,53.1393634,53.0486819,53.0743576,56.0820989
1860,15:12.6,1.53441518,53.2175709,53.1766682,53.0946634,53.1060242,56.0437555
1861,15:22.6,1.53406187,53.2491575,53.219852,53.1285401,53.1491121,56.0165201
1862,15:32.6,1.53374719,53.2722666,53.2419167,53.1588766,53.1763753,55.9554912
1863,15:42.6,1.53344718,53.3077075,53.2616838,53.1823936,53.2085023,55.8846179
1864,15:52.6,1.53317559,53.3348423,53.3030124,53.2247744,53.2372459,55.8707076
1865,16:02.6,1.5328984,53.351419,53.3153058,53.2477467,53.2617168,55.8588274
1866,16:12.6,1.53264563,53.3665064,53.3409353,53.2529637,53.2745424,55.7999212
1867,16:22.6,1.53237156,53.4079644,53.3652204,53.2990507,53.3088362,55.7644035
1868,16:32.6,1.53212074,53.4084784,53.3966788,53.3241115,53.3486465,55.7025471
1869,16:42.6,1.53185841,53.4512692,53.42484,53.3350168,53.3694679,55.7102424
1870,16:52.6,1.53162758,53.4592899,53.4357743,53.3706948,53.4081342,55.6325211
1871,17:02.6,1.5313715,53.4797224,53.4614796,53.4018992,53.4193013,55.6550118
1872,17:12.6,1.53113411,53.4969359,53.4755582,53.4141153,53.4450951,55.5588361
1873,17:22.6,1.53090218,53.5368634,53.5144363,53.443117,53.472015,55.5273129
1874,17:32.6,1.5306843,53.5404051,53.5236019,53.456388,53.4932923,55.5025829
1875,17:42.6,1.53045584,53.582324,53.5523527,53.4894176,53.5130147,55.4851938
1876,17:52.6,1.53023656,53.5680255,53.5583655,53.5084564,53.5358088,55.3941929
1877,18:02.6,1.53004115,53.598747,53.5948604,53.5309325,53.5602817,55.393201
1878,18:12.6,1.52984695,53.614227,53.6027886,53.5561366,53.5886232,55.3227109
1879,18:22.6,1.52967267,53.6291225,53.6264496,53.5691685,53.5938147,55.3708075
1880,18:32.6,1.52947357,53.6437996,53.638959,53.5826026,53.6068812,55.2428926
1881,18:42.6,1.52928684,53.6533544,53.6564339,53.5892227,53.630772,55.2660481
1882,18:52.6,1.52911551,53.6770015,53.6697665,53.6166195,53.65358,55.2085093
1883,19:02.6,1.52892561,53.7002645,53.6909315,53.6499301,53.6783339,55.1811828
1884,19:12.6,1.52876324,53.6962092,53.6998392,53.6417228,53.6807851,55.11715
1885,19:22.6,1.52859291,53.7187133,53.7084941,53.6648578,53.709418,55.0983683
1886,19:32.6,1.5284427,53.7342044,53.7317655,53.6765686,53.7104406,55.1006269
1887,19:42.6,1.52829591,53.7440174,53.737718,53.7044596,53.7337094,55.0408234
1888,19:52.6,1.52813698,53.7490007,53.747103,53.7065166,53.7393572,55.0198029
1889,20:02.6,1.52800386,53.7693836,53.7715373,53.7353621,53.7806482,55.0394544
1890,20:12.6,1.52783736,53.7919801,53.790498,53.7545576,53.7786422,55.0017421
1891,20:22.6,1.52769473,53.7989638,53.8011388,53.7665704,53.7973248,54.962604
1892,20:32.6,1.52753473,53.8101432,53.8251866,53.7869602,53.8227371,54.945971
1893,20:42.6,1.5273962,53.8205441,53.8309751,53.7973167,53.8369321,54.9517227
1894,20:52.6,1.52726661,53.8444051,53.8510922,53.8145365,53.8437013,54.8995298
1895,21:02.6,1.52711455,53.8634121,53.8663212,53.8336789,53.855205,54.8845226
1896,21:12.6,1.5269884,53.8589622,53.8726378,53.8277741,53.8617721,54.8525709
1897,21:22.6,1.52686693,53.891812,53.8858762,53.8566341,53.895857,54.8509796
1898,21:32.6,1.52675627,53.8848554,53.8997407,53.8604754,53.8896044,54.7857303
1899,21:42.6,1.52662365,53.8908686,53.9023514,53.8736386,53.9123673,54.7972009
1900,21:52.6,1.52650232,53.8960847,53.9036007,53.8797238,53.9138215,54.7559534
1901,22:02.6,1.52638681,53.9143155,53.9311187,53.9027113,53.9399927,54.7890349
1902,22:12.6,1.5262665,53.9252677,53.9428582,53.9165284,53.9414162,54.7909176
1903,22:22.6,1.52615388,53.9274316,53.9656953,53.9265601,53.97227,54.8021742
1904,22:32.6,1.52604058,53.9425197,53.9598785,53.9344673,53.9691179,54.7810023
1905,22:42.6,1.52590792,53.9572328,53.9831831,53.952713,53.9997965,54.7723159
1906,22:52.6,1.52581564,53.9731547,54.0039587,53.9747896,54.0137702,54.7458692
1907,23:02.6,1.52570515,53.9913688,54.0139953,53.9869952,54.0210592,54.7227094
1908,23:12.6,1.52561163,53.9965529,54.0092283,54.0013668,54.0282876,54.7486508
1909,23:22.6,1.52548937,54.0069968,54.0240524,54.0102649,54.041974,54.7325457
1910,23:32.6,1.52538692,54.0132876,54.0259064,54.0212377,54.0643232,54.7195631
1911,23:42.6,1.52527438,54.0298219,54.0584119,54.0402195,54.0645539,54.7396584
1912,23:52.6,1.52518269,54.050905,54.0618767,54.036149,54.0807005,54.7226266
1913,24:02.6,1.52506789,54.0465981,54.0733583,54.0665724,54.0954578,54.7381444
1914,24:12.6,1.52495403,54.0650415,54.0944272,54.0777037,54.099484,54.7240695
1915,24:22.6,1.52484392,54.067443,54.1048545,54.0939306,54.1168195,54.696418
1916,24:32.6,1.52474534,54.0812051,54.1051726,54.0948177,54.1249942,54.7509196
1917,24:42.6,1.52467158,54.0654315,54.12052,54.0902264,54.1311622,54.667738
1918,24:52.6,1.52458019,54.1003665,54.1300529,54.1158345,54.1357083,54.686794
1919,25:02.6,1.52448333,54.1019114,54.1403234,54.1237736,54.1493037,54.6753878
1920,25:12.6,1.52438058,54.1153947,54.1390108,54.1288938,54.1682252,54.669835
1921,25:22.6,1.52428434,54.1194701,54.1557524,54.1377956,54.1849939,54.6947669
1922,25:32.6,1.5241877,54.1337738,54.1744819,54.161878,54.1889137,54.7317527
1923,25:42.6,1.52409386,54.1544353,54.1917744,54.1725431,54.2024883,54.6823897
1924,25:52.6,1.52400935,54.1607198,54.1898604,54.1810465,54.2105499,54.7095632
1925,26:02.6,1.52394621,54.1687193,54.1979449,54.1986533,54.2176143,54.6926734
1926,26:12.6,1.52382086,54.1749428,54.2082306,54.2041846,54.2263589,54.7312047
1927,26:22.6,1.52372558,54.193378,54.2310424,54.2234004,54.2391394,54.693866
1928,26:32.6,1.52365295,54.2040519,54.2383829,54.2226636,54.2635303,54.7373067
1929,26:42.6,1.52354317,54.2190545,54.2470576,54.2358545,54.2549402,54.7186078
1930,26:52.6,1.52346162,54.2393272,54.2697943,54.2561322,54.2811202,54.7655556
1931,27:02.6,1.52334271,54.2348126,54.2704032,54.2494063,54.2800599,54.7249975
1932,27:12.6,1.52328004,54.2454222,54.2729188,54.2709837,54.299367,54.7314149
1933,27:22.6,1.52318385,54.2456124,54.2918265,54.2744768,54.3116328,54.6925587
1934,27:32.6,1.52310723,54.2512005,54.2874317,54.2714022,54.3230435,54.7346681
1935,27:42.6,1.5230306,54.2672128,54.3044865,54.2990688,54.3253203,54.7121101
1936,27:52.6,1.5229327,54.284911,54.3252871,54.311939,54.3320324,54.7137165
1937,28:02.6,1.52285969,54.3027118,54.3297452,54.3221069,54.3489554,54.7071174
1938,28:12.6,1.52276157,54.2954883,54.3288336,54.3306389,54.3560431,54.7688528
1939,28:22.6,1.52268451,54.3076723,54.3401597,54.3327859,54.3529421,54.7072118
1940,28:32.6,1.52262319,54.297809,54.340054,54.341613,54.3819109,54.7396484
1941,28:42.6,1.52253014,54.3144513,54.3579872,54.355972,54.3847041,54.7291871
1942,28:52.6,1.52245743,54.3253461,54.3648412,54.352823,54.378032,54.704372
1943,29:02.6,1.5223926,54.3331516,54.3800712,54.3802934,54.4028496,54.717474
1944,29:12.6,1.522307,54.3397414,54.3839484,54.368627,54.4015326,54.7734824
1945,29:22.6,1.52223787,54.344389,54.3906735,54.3949045,54.4119033,54.7437081
1946,29:32.6,1.52214929,54.3511308,54.4046149,54.3941975,54.4272858,54.7074765
1947,29:42.6,1.5220981,54.3642106,54.4120228,54.3929628,54.4399001,54.6874062
1948,29:52.6,1.52202653,54.3624011,54.4225325,54.4005572,54.4437239,54.7453686
1949,30:02.6,1.5219472,54.392896,54.437724,54.4252998,54.4620729,54.7145995
1950,30:12.6,1.52187174,54.4073915,54.4517527,54.4490215,54.4626596,54.7805542
1951,30:22.6,1.52178453,54.4031825,54.4490235,54.4456355,54.4724219,54.75737
1952,30:32.6,1.52172376,54.4059044,54.4605282,54.4646097,54.4909068,54.7347038
1953,30:42.6,1.52167261,54.4190998,54.4710289,54.4560102,54.4823052,54.7174931
1954,30:52.6,1.52160811,54.4133043,54.4642695,54.4641001,54.4964059,54.7571487
1955,31:02.6,1.52152005,54.4286411,54.4698834,54.4736697,54.5036371,54.7004178
1956,31:12.6,1.52148127,54.4451419,54.4879811,54.4747723,54.5090601,54.7539736
1957,31:22.6,1.52140291,54.4404959,54.4971016,54.4911238,54.5144574,54.7026581
1958,31:32.6,1.52132009,54.4534013,54.4967422,54.5020834,54.5227321,54.7878398
1959,31:42.6,1.52127312,54.4479956,54.4952377,54.4916609,54.5355725,54.677268
1960,31:52.6,1.52121497,54.4701389,54.5086737,54.5078492,54.5436093,54.7194625
1961,32:02.6,1.52115455,54.4581142,54.5072643,54.5174748,54.5330097,54.7119691
1962,32:12.6,1.52109091,54.4727262,54.5277181,54.5296619,54.5545071,54.7087972
1963,32:22.6,1.52104993,54.4806672,54.5281797,54.5330247,54.564762,54.7110555
1964,32:32.6,1.52097287,54.4775627,54.5392903,54.5301188,54.5686176,54.7194331
1965,32:42.6,1.52091587,54.4903326,54.547438,54.5347246,54.5647423,54.6894522
1966,32:52.6,1.52086524,54.4972623,54.5521316,54.5509846,54.5763976,54.7357554
1967,33:02.6,1.52081877,54.4970427,54.5370696,54.538753,54.581647,54.695344
1968,33:12.6,1.52073517,54.5023813,54.5629355,54.5669191,54.5903981,54.7476926
1969,33:22.6,1.52065624,54.5095304,54.5730341,54.5654135,54.5999454,54.7482687
1970,33:32.6,1.52061233,54.5265711,54.5810893,54.5875896,54.6038633,54.753798
1971,33:42.6,1.52053899,54.5401216,54.5858487,54.5851773,54.6203967,54.7760869
1972,33:52.6,1.52049478,54.5453564,54.59591,54.5962981,54.6235054,54.7538957
1973,34:02.6,1.52042119,54.5509982,54.6008234,54.6009361,54.6297863,54.7767114
1974,34:12.6,1.5203783,54.5582959,54.6156245,54.6063356,54.6407067,54.7359533
1975,34:22.6,1.52030802,54.5653463,54.6231359,54.6187137,54.6457756,54.8182983
1976,34:32.6,1.52024507,54.5666787,54.6308873,54.6272301,54.6700483,54.7621118
1977,34:42.6,1.52020596,54.5796719,54.624345,54.6237958,54.6602756,54.7798946
1978,34:52.6,1.52015643,54.5831591,54.635921,54.6341543,54.6531301,54.733028
1979,35:02.6,1.520098,54.5921344,54.6479514,54.6531737,54.6791057,54.775877
1980,35:12.6,1.52001958,54.6032039,54.6516665,54.6572507,54.6792451,54.7644439
1981,35:22.6,1.51998607,54.6065443,54.6510928,54.6533791,54.677019,54.7624747
1982,35:32.6,1.51993197,54.6019405,54.6563783,54.6542818,54.6892314,54.7785241
1983,35:42.6,1.51987034,54.6116732,54.6629116,54.6692364,54.6923504,54.7857801
1984,35:52.6,1.51983272,54.6217415,54.6694948,54.6723228,54.7054458,54.7301696
1985,36:02.6,1.51979837,54.6238423,54.6678642,54.6745332,54.7058306,54.7644251
1986,36:12.6,1.51975044,54.6187421,54.6696737,54.6807595,54.7025215,54.7308958
1987,36:22.6,1.51968071,54.6207965,54.687743,54.6772445,54.7061428,54.7744658
1988,36:32.6,1.51966305,54.6366741,54.6962787,54.6925137,54.7280547,54.7563316
1989,36:42.6,1.51960924,54.635912,54.6922049,54.6883913,54.7265737,54.7604417
1990,36:52.6,1.51955682,54.6352936,54.6949965,54.7100871,54.7270453,54.7562611
1991,37:02.6,1.51950622,54.6364781,54.7088668,54.7105754,54.7291104,54.7610563
1992,37:12.6,1.51945702,54.6422195,54.7141029,54.7135288,54.7500032,54.7585009
1993,37:22.6,1.5194173,54.6623483,54.7103147,54.7185536,54.7462248,54.8271776
1994,37:32.6,1.51936281,54.6690289,54.7355284,54.7444363,54.7568371,54.7992997
1995,37:42.6,1.5193167,54.686952,54.7544805,54.7447777,54.7669402,54.8197368
1996,37:52.6,1.51928484,54.6872809,54.7456692,54.7371759,54.766539,54.7830821
1997,38:02.6,1.51921153,54.6846112,54.7517706,54.7549862,54.7890848,54.812019
1998,38:12.6,1.51917206,54.7017762,54.751112,54.7616982,54.784922,54.9847838
1999,38:22.6,1.51886659,54.7963218,54.8500401,54.8419496,54.8639346,56.0325877
2000,38:32.6,1.5183357,54.929735,54.9832333,54.9526101,54.9727342,56.6876996
2001,38:42.6,1.51774441,55.0352086,55.093561,55.0591917,55.0751645,57.1146634
2002,38:52.6,1.51717336,55.1476193,55.1954439,55.1562583,55.1776771,57.3990715
2003,39:02.6,1.51665296,55.2318255,55.2953603,55.2470061,55.2551639,57.7032131
2004,39:12.6,1.51612912,55.3247826,55.3824767,55.3173378,55.3311612,57.918937
2005,39:22.6,1.51556763,55.4203043,55.4720069,55.4074662,55.4032378,58.2019629
2006,39:32.6,1.51507028,55.50602,55.5494916,55.4862446,55.4868139,58.3898623
2007,39:42.6,1.51450923,55.579603,55.617982,55.5406963,55.5508845,58.6273021
2008,39:52.6,1.51399352,55.6618236,55.7049719,55.630668,55.6185201,58.8162793
2009,40:02.6,1.51342823,55.7716964,55.8038481,55.7285685,55.7080605,59.0762113
2010,40:12.6,1.51288372,55.8477389,55.8736025,55.7886202,55.7841686,59.2314662
2011,40:22.6,1.51233221,55.9301724,55.9694905,55.8717643,55.861015,59.4732115
2012,40:32.6,1.51182364,56.0051136,56.0418017,55.9507027,55.9452398,59.6261926
2013,40:42.6,1.51131421,56.0959081,56.1085457,56.0196542,56.0104309,59.8283352
2014,40:52.6,1.51076317,56.1806765,56.1980663,56.1016256,56.095932,59.9067887
2015,41:02.6,1.51021678,56.2507256,56.2600691,56.16448,56.1605429,60.0889098
2016,41:12.6,1.5096734,56.3405456,56.3435425,56.2436492,56.2236995,60.1898934
2017,41:22.6,1.50910309,56.3970536,56.4180651,56.3084808,56.2939011,60.3558667
2018,41:32.6,1.50862757,56.4642668,56.4859843,56.3791177,56.3621736,60.4760738
2019,41:42.6,1.50806145,56.5497947,56.5623364,56.453089,56.4471803,60.6121057
2020,41:52.6,1.50754218,56.6107266,56.6271354,56.5222091,56.5065272,60.7086128
2021,42:02.6,1.50699337,56.7097554,56.7065594,56.5929533,56.5843851,60.8360424
2022,42:12.6,1.50641835,56.7927732,56.7836317,56.6702034,56.6520377,60.9076042
2023,42:22.6,1.50591471,56.8617583,56.8514883,56.7405953,56.7407942,60.9552554
2024,42:32.6,1.50541215,56.9073903,56.9137935,56.7834666,56.7822357,61.0330167
2025,42:42.6,1.50490837,56.9834647,56.9748926,56.8581103,56.8463762,61.0943301
2026,42:52.6,1.50444815,57.0490494,57.0330555,56.9193785,56.9208431,61.1561699
2027,43:02.6,1.50399128,57.090676,57.0832221,56.9539544,56.9581458,61.1591698
2028,43:12.6,1.50349101,57.167772,57.1564419,57.0332638,57.0227255,61.1860699
2029,43:22.6,1.50302188,57.2289671,57.202012,57.0964431,57.0810814,61.2140465
2030,43:32.6,1.50261741,57.2596741,57.2500258,57.1450768,57.1381498,61.2249065
2031,43:42.6,1.50219869,57.3126263,57.3023724,57.1847103,57.1798221,61.2290687
2032,43:52.6,1.50172129,57.3841452,57.3642245,57.2430522,57.2310631,61.3154771
2033,44:02.6,1.5013026,57.4275953,57.4147628,57.3103495,57.2952703,61.2972802
2034,44:12.6,1.50087776,57.4830753,57.4622806,57.3485351,57.3594142,61.3032985
2035,44:22.6,1.50046563,57.5292773,57.5003717,57.3904036,57.3909165,61.3280568
2036,44:32.6,1.50003831,57.5811189,57.5646339,57.4452433,57.4489003,61.2991622
2037,44:42.6,1.49966675,57.6212887,57.6013221,57.4778791,57.488596,61.2306169
2038,44:52.6,1.49928857,57.6689205,57.6383152,57.53212,57.5341265,61.2473313
2039,45:02.6,1.49895846,57.6851405,57.6779763,57.5654138,57.5692417,61.2260926
2040,45:12.6,1.49862971,57.7319046,57.7180946,57.5993174,57.6155006,61.2355541
2041,45:22.6,1.49831071,57.7717443,57.7588568,57.6532495,57.6606111,61.2687866
2042,45:32.6,1.4979513,57.8131284,57.7893494,57.7006319,57.7016743,61.2544826
2043,45:42.6,1.49764233,57.8528747,57.8390387,57.7288845,57.7462514,61.1661508
2044,45:52.6,1.49732661,57.8613329,57.8578246,57.7587261,57.7735763,61.1633865
2045,46:02.6,1.49699058,57.9152221,57.902262,57.8063779,57.8162782,61.1382045
2046,46:12.6,1.49667863,57.9500311,57.9381703,57.8467114,57.8524636,61.1587359
2047,46:22.6,1.49636487,57.9946135,57.9789471,57.8687928,57.8897946,61.0851075
2048,46:32.6,1.49606086,58.0282677,58.0051988,57.9169644,57.9253966,61.074445
2049,46:42.6,1.4957982,58.0539627,58.0376696,57.9447825,57.9619921,61.0584127
2050,46:52.6,1.49549091,58.0809286,58.0719399,57.9924632,57.9971816,61.0104731
2051,47:02.6,1.49522838,58.1024196,58.1031267,57.9967223,58.0275172,60.9559321
2052,47:12.6,1.49498077,58.1311879,58.11561,58.0356101,58.0557019,60.9327528
2053,47:22.6,1.49471692,58.1674702,58.1560831,58.0786012,58.0954973,60.9162741
2054,47:32.6,1.494423,58.1959316,58.1834241,58.0989797,58.1228473,60.8927997
2055,47:42.6,1.49419355,58.2226523,58.2137012,58.132457,58.1469359,60.7908647
2056,47:52.6,1.49393447,58.229967,58.2313259,58.152056,58.1663785,60.7896914
2057,48:02.6,1.49375143,58.2648168,58.2729043,58.1874027,58.2005516,60.7837797
2058,48:12.6,1.49348182,58.297489,58.3051144,58.2353015,58.2570351,60.778329
2059,48:22.6,1.49324123,58.309347,58.3101362,58.2409071,58.2644834,60.6775464
2060,48:32.6,1.49302644,58.3317765,58.3401339,58.2675698,58.2844824,60.652383
2061,48:42.6,1.49279983,58.3492088,58.35404,58.2749821,58.30541,60.61931
2062,48:52.6,1.49260621,58.3703969,58.3840249,58.3077115,58.3342183,60.5953098
2063,49:02.6,1.49239117,58.4139719,58.4122878,58.3492894,58.3825339,60.5275856
2064,49:12.6,1.49219336,58.4195371,58.4257982,58.3695576,58.3897204,60.5021141
2065,49:22.6,1.49198259,58.437682,58.4418078,58.3903771,58.414341,60.4720428
2066,49:32.6,1.49181143,58.4607001,58.4498355,58.4075093,58.4283604,60.4454829
2067,49:42.6,1.49161732,58.4864566,58.4790885,58.4261221,58.4563483,60.3946761
2068,49:52.6,1.49145371,58.4997654,58.5075191,58.4441292,58.4588845,60.3632493
2069,50:02.6,1.49128371,58.5221776,58.5195762,58.4698173,58.4993586,60.3036217
2070,50:12.6,1.49110723,58.5364595,58.5487991,58.4937729,58.5161196,60.3239412
2071,50:22.6,1.49093072,58.547128,58.5538485,58.4976268,58.5357866,60.2537996
2072,50:32.6,1.49078594,58.5484517,58.5675905,58.5261118,58.5532255,60.2722144
2073,50:42.6,1.49062851,58.5780135,58.5924249,58.5479804,58.5806104,60.2057501
2074,50:52.6,1.49047113,58.5799579,58.6030648,58.5617746,58.5905085,60.200595
2075,51:02.6,1.49031607,58.6021488,58.6346135,58.5809893,58.6171387,60.1546462
2076,51:12.6,1.49016492,58.6164995,58.6466276,58.6043856,58.6366542,60.1846456
2077,51:22.6,1.49004833,58.6290788,58.64329,58.6065152,58.630737,60.1031732
2078,51:32.6,1.48989878,58.6431405,58.6766164,58.6437998,58.6628092,60.1065653
2079,51:42.6,1.4897626,58.6627604,58.6952491,58.6542927,58.6874413,60.0580193
2080,51:52.6,1.48961233,58.6688942,58.7168401,58.6632874,58.6971793,60.0463023
2081,52:02.6,1.48946631,58.6967371,58.7316935,58.6835944,58.7181483,60.0278486
2082,52:12.6,1.48934132,58.6979319,58.743989,58.7051011,58.7416711,60.0486078
2083,52:22.6,1.48922696,58.7158893,58.7574743,58.709176,58.7455382,59.9705458
2084,52:32.6,1.48908709,58.728352,58.7653238,58.7329906,58.759698,59.9595861
2085,52:42.6,1.48895879,58.7475292,58.7736234,58.7425394,58.7783126,59.9529813
2086,52:52.6,1.48885344,58.7658653,58.800663,58.761935,58.7862225,59.9570442
2087,53:02.6,1.48872002,58.7619063,58.8007302,58.7807845,58.8102924,59.9263238
2088,53:12.6,1.48861335,58.7770803,58.8102723,58.7877395,58.8203161,59.9396278
2089,53:22.6,1.48849134,58.7906742,58.8305966,58.8009759,58.8393625,59.9004424
2090,53:32.6,1.48839705,58.8019118,58.8428086,58.8210321,58.8478708,59.8682305
2091,53:42.6,1.48829827,58.8184916,58.8509386,58.8308703,58.8646968,59.8340414
2092,53:52.6,1.48817597,58.819685,58.8659038,58.832383,58.8586888,59.845408
2093,54:02.6,1.48806438,58.8382581,58.8915705,58.8607036,58.8828268,59.8440248
2094,54:12.6,1.48796576,58.8571843,58.8994848,58.8790616,58.908026,59.8219879
2095,54:22.6,1.48787155,58.8549203,58.9154892,58.9011498,58.9103783,59.8174365
2096,54:32.6,1.48775516,58.869421,58.9228621,58.8932581,58.9308022,59.7893823
2097,54:42.6,1.48763855,58.8824483,58.9209565,58.9015556,58.9318627,59.8040497
2098,54:52.6,1.48755674,58.895391,58.9473208,58.9228046,58.9530466,59.8018216
2099,55:02.6,1.48745066,58.9168918,58.9726043,58.9248179,58.9732411,59.7902914
2100,55:12.6,1.48736089,58.9176696,58.9742418,58.943433,58.9760736,59.7768888
2101,55:22.6,1.48725745,58.9271037,58.9804328,58.9553478,58.984904,59.7805493
2102,55:32.6,1.48714048,58.9254095,58.9831365,58.9695308,59.0002213,59.7611324
2103,55:42.6,1.48702827,58.9560486,59.0010905,58.9931254,59.0182644,59.793966
2104,55:52.6,1.48694779,58.9618967,59.0228275,58.9866736,59.034702,59.7780068
2105,56:02.6,1.48685513,58.987509,59.0295375,59.0118163,59.0342594,59.7638084
2106,56:12.6,1.48678617,58.9762878,59.0307829,59.0225941,59.0457501,59.7343647
2107,56:22.6,1.48669626,58.9884131,59.0545718,59.0333174,59.0432174,59.7615735
2108,56:32.6,1.48659613,59.0028976,59.062145,59.0511132,59.0696418,59.7550455
2109,56:42.6,1.48651204,59.0226554,59.074181,59.0473569,59.0791847,59.7568597
2110,56:52.6,1.48643768,59.0219318,59.0896783,59.0672992,59.093216,59.7436881
2111,57:02.6,1.48633881,59.032846,59.0930398,59.0782428,59.1182511,59.7879537
2112,57:12.6,1.48624935,59.0354194,59.1061727,59.0855007,59.1227117,59.73117
2113,57:22.6,1.48618871,59.0566035,59.1151042,59.1039016,59.1236978,59.7521184
2114,57:32.6,1.48609238,59.074756,59.133255,59.1213641,59.1418489,59.7601914
2115,57:42.6,1.48599688,59.0727082,59.1422215,59.1257265,59.1538749,59.7646636
2116,57:52.6,1.48591398,59.0741431,59.1499073,59.1318576,59.1558027,59.747346
2117,58:02.6,1.48583716,59.1002702,59.156511,59.1509989,59.1729938,59.7747808
2118,58:12.6,1.48574202,59.1088272,59.1748246,59.1573032,59.1851811,59.7285985
2119,58:22.6,1.48567264,59.1177776,59.1777319,59.1705633,59.2034522,59.7985561
2120,58:32.6,1.48556689,59.1301741,59.1921532,59.1782385,59.214992,59.7893363
2121,58:42.6,1.48548148,59.133916,59.2023852,59.1866317,59.2252868,59.8210076
2122,58:52.6,1.48542842,59.1527753,59.2179978,59.2119569,59.2252007,59.7241864
2123,59:02.6,1.48534524,59.1640813,59.2172949,59.2112466,59.2497962,59.8016724
2124,59:12.6,1.48527705,59.169719,59.231849,59.213705,59.2494107,59.7430229
2125,59:22.6,1.4851937,59.1729877,59.2388066,59.2303433,59.2641196,59.7942822
2126,59:32.6,1.48513808,59.1734048,59.2413913,59.2411749,59.2701038,59.8062388
2127,59:42.6,1.48504823,59.2027288,59.2622704,59.2563237,59.2838626,59.8031874
2128,59:52.6,1.48497092,59.224294,59.2734122,59.2653541,59.2886581,59.7420287
2129,00:02.6,1.4849013,59.2199447,59.2819693,59.2704511,59.3057821,59.7931751
2130,00:12.6,1.48483237,59.2195468,59.2978082,59.2823255,59.3074167,59.7472236
2131,00:22.6,1.48475721,59.2447089,59.3168681,59.297265,59.3252228,59.797476
2132,00:32.6,1.48468119,59.2381253,59.2989331,59.2938208,59.3240053,59.7655554
2133,00:42.6,1.4846065,59.262189,59.3266995,59.3216978,59.345736,59.8142009
2134,00:52.6,1.48453034,59.258889,59.322998,59.327603,59.3496407,59.7808654
2135,01:02.6,1.48447464,59.2674821,59.3456368,59.340955,59.3637008,59.7563173
2136,01:12.6,1.48439455,59.2775254,59.3449278,59.3393639,59.3633003,59.7681857
2137,01:22.6,1.48433788,59.2899658,59.358604,59.3603747,59.3885865,59.7855411
2138,01:32.6,1.4842703,59.2891968,59.3696226,59.3589638,59.3769513,59.7959466
2139,01:42.6,1.48419302,59.2969507,59.3791586,59.3718944,59.4010529,59.8120694
2140,01:52.6,1.484128,59.3202732,59.3909907,59.3825312,59.4128751,59.7830755
2141,02:02.6,1.48405821,59.3154248,59.3951587,59.38531,59.4284094,59.8330657
2142,02:12.6,1.48402073,59.3369334,59.4016054,59.3973247,59.4256805,59.8026422
2143,02:22.6,1.48393074,59.3272224,59.4081478,59.402348,59.4194497,59.8227253
2144,02:32.6,1.48388325,59.3438093,59.4181913,59.4158383,59.4384391,59.7713607
2145,02:42.6,1.48381382,59.3534193,59.4110716,59.4282026,59.4430403,59.7967558
2146,02:52.6,1.48375544,59.3560459,59.4326553,59.428918,59.4538042,59.8082227
2147,03:02.6,1.48368337,59.3723526,59.4431354,59.4399983,59.4626099,59.8225904
2148,03:12.6,1.48362995,59.3843818,59.452036,59.4496128,59.4770879,59.7959064
2149,03:22.6,1.48356279,59.3906543,59.4666219,59.4622227,59.4767176,59.8003863
2150,03:32.6,1.48350626,59.4018688,59.4679508,59.4801916,59.4983072,59.7621605
2151,03:42.6,1.48344838,59.4003652,59.4665737,59.4656884,59.5045983,59.7975012
2152,03:52.6,1.48337892,59.4105481,59.485025,59.4741985,59.5030405,59.7761989
2153,04:02.6,1.483347,59.416959,59.4837918,59.4892239,59.5147553,59.796633
2154,04:12.6,1.48327849,59.4107401,59.4876155,59.4910439,59.5058299,59.7697623
2155,04:22.6,1.48324097,59.4379208,59.5047639,59.5025533,59.5326508,59.7959587
2156,04:32.6,1.48317295,59.4448106,59.5132202,59.5002223,59.5387208,59.8239902
2157,04:42.6,1.48310904,59.4424157,59.523039,59.5257477,59.5410007,59.8083945
2158,04:52.6,1.48305672,59.4472708,59.5387659,59.5303234,59.5635159,59.7918174
2159,05:02.6,1.4829946,59.4586279,59.5405826,59.5341026,59.5653919,59.7861041
2160,05:12.6,1.48295698,59.4589945,59.5299438,59.5405394,59.5610194,59.7741873
2161,05:22.6,1.48289758,59.4661325,59.5449568,59.5446384,59.565194,59.7752858
2162,05:32.6,1.48287435,59.4747216,59.5596763,59.5590223,59.5851532,59.8203162
2163,05:42.6,1.482787,59.4823844,59.5717794,59.5619316,59.5926935,59.8342669
2164,05:52.6,1.48274751,59.4995456,59.5836754,59.5679274,59.59354,59.8377703
2165,06:02.6,1.48270159,59.4967107,59.5746415,59.5681795,59.6000213,59.8124551
2166,06:12.6,1.48264942,59.5046011,59.5840782,59.5898747,59.609917,59.8302475
